hpcd,mdc2,value
10076,3,525
30160,5,525
30289,6,525
30502,16,525
30516,7,525
30533,1,525
30567,12,525
31213,5,525
31257,11,525
31445,5,525
2356,6,524
10025,10,524
10061,16,524
20099,4,524
30061,4,524
30154,16,524
30481,16,524
30492,12,524
31016,2,524
31072,5,524
31156,1,524
90237,4,524
10013,13,523
20043,13,523
20120,16,523
30442,1,523
30478,5,523
30533,12,523
30790,12,523
31048,4,523
31073,12,523
31214,4,523
31377,16,523
10016,13,522
10039,10,522
10078,3,522
20063,3,522
20146,13,522
30075,5,522
30262,11,522
30396,4,522
30412,5,522
30486,5,522
31056,11,522
31496,16,522
90120,6,522
90145,6,522
2123,2,521
10004,3,521
10009,1,521
30062,11,521
30326,13,521
30525,5,521
30681,11,521
30773,12,521
31301,3,521
31428,16,521
1299,6,520
1316,16,520
10062,16,520
20032,1,520
20033,13,520
30149,6,520
30320,13,520
30407,16,520
30468,5,520
30987,5,520
31189,6,520
31327,11,520
31334,6,520
90211,6,520
10021,13,519
20055,7,519
20114,3,519
20138,12,519
20150,16,519
30139,13,519
30210,13,519
30467,1,519
30477,2,519
30588,6,519
30837,1,519
30903,4,519
31084,11,519
31159,11,519
31220,6,519
31394,7,519
31486,4,519
600,6,518
10002,10,518
30026,16,518
30154,5,518
30281,12,518
30537,16,518
30847,7,518
31198,3,518
31218,11,518
31404,7,518
31444,11,518
1976,16,517
30540,1,517
30557,13,517
30640,1,517
30800,5,517
30810,6,517
30829,5,517
30855,5,517
30906,5,517
31076,16,517
31083,11,517
31343,13,517
31363,6,517
31488,5,517
20032,4,516
20070,7,516
20104,10,516
30068,11,516
30086,11,516
30103,16,516
30177,16,516
30202,7,516
30217,12,516
30259,16,516
31065,7,516
31431,16,516
31448,11,516
90108,7,516
10002,3,515
10019,13,515
10032,2,515
20096,7,515
30127,4,515
30233,7,515
30296,13,515
30379,16,515
30482,2,515
30925,13,515
30927,5,515
31007,16,515
31197,1,515
31235,16,515
90077,2,515
2934,12,514
10045,8,514
10080,3,514
20003,14,514
20019,3,514
20033,16,514
30444,16,514
30471,16,514
30654,2,514
30854,6,514
31173,11,514
31389,6,514
228,6,513
10010,16,513
20011,12,513
20087,11,513
30200,16,513
30773,7,513
31435,6,513
20005,12,512
20057,7,512
30136,3,512
30169,7,512
30171,16,512
30451,1,512
31170,1,512
31333,4,512
31464,4,512
90123,11,512
1202,6,511
10004,16,511
10016,8,511
10031,16,511
10032,10,511
20010,2,511
30254,4,511
30254,7,511
30354,4,511
30538,3,511
30901,6,511
30976,1,511
31225,7,511
31421,16,511
31461,5,511
1496,11,510
10006,1,510
10018,3,510
10026,10,510
10060,14,510
30171,12,510
30738,6,510
31096,1,510
31137,12,510
31516,16,510
1303,6,509
3204,1,509
10057,13,509
20103,4,509
30205,4,509
30262,6,509
30340,14,509
30369,11,509
30514,2,509
30606,5,509
30643,1,509
31069,7,509
3126,6,508
10024,13,508
20082,7,508
20097,12,508
31065,4,508
31196,4,508
31456,1,508
20033,7,507
20104,16,507
30014,12,507
30073,5,507
30098,16,507
30121,2,507
30173,16,507
30184,12,507
30445,4,507
30823,4,507
30825,11,507
30835,10,507
31123,12,507
31234,16,507
31263,4,507
31291,16,507
31465,7,507
31499,6,507
71,6,506
1249,4,506
1258,6,506
2045,6,506
2269,6,506
10070,13,506
30058,13,506
30397,11,506
30601,5,506
30838,5,506
30859,2,506
30880,10,506
31482,5,506
90227,7,506
20051,9,505
20151,3,505
30053,11,505
30088,6,505
30130,11,505
30250,4,505
30346,12,505
30559,14,505
31119,11,505
31278,4,505
31287,9,505
31330,14,505
90101,11,505
1049,6,504
10036,10,504
30213,5,504
30325,7,504
30881,6,504
31159,7,504
31252,6,504
395,4,503
20082,9,503
30011,4,503
30044,13,503
30393,12,503
30449,5,503
30604,16,503
30748,16,503
30940,16,503
31227,4,503
31392,7,503
20045,10,502
30138,5,502
30571,4,502
30586,13,502
30794,4,502
30809,11,502
30819,7,502
31228,16,502
10020,8,501
10020,9,501
30477,12,501
30482,18,501
30563,3,501
30576,16,501
31139,4,501
31236,5,501
31343,7,501
1952,5,500
10046,8,500
20127,16,500
30269,11,500
30282,16,500
30458,12,500
31014,4,500
31069,2,500
227,6,499
847,5,499
10047,8,499
20011,9,499
20138,10,499
30240,1,499
30279,13,499
30875,11,499
30888,11,499
30918,11,499
31114,6,499
90083,16,499
90131,16,499
90230,6,499
10054,3,498
20085,7,498
20092,10,498
20121,7,498
30174,7,498
30219,12,498
30223,11,498
30372,5,498
30437,16,498
30653,4,498
30757,7,498
30931,11,498
31242,5,498
31477,4,498
90153,6,498
2885,6,497
20024,14,497
20044,12,497
20045,13,497
30045,6,497
30095,7,497
30456,16,497
30583,3,497
31066,13,497
31218,4,497
63,6,496
647,2,496
10079,3,496
20030,3,496
20035,10,496
20048,10,496
20107,12,496
30030,11,496
30116,1,496
30429,16,496
30470,4,496
30513,11,496
30818,2,496
30892,4,496
30983,12,496
31140,5,496
31502,12,496
90237,18,496
10012,13,495
20038,12,495
20119,18,495
20121,13,495
30105,1,495
30322,12,495
30355,7,495
30455,11,495
30874,12,495
31202,4,495
31433,5,495
10008,3,494
10063,10,494
30069,7,494
30255,1,494
30387,1,494
30420,1,494
30764,6,494
30831,6,494
30992,16,494
31215,11,494
31224,6,494
31268,1,494
31291,5,494
31355,5,494
31446,3,494
31454,5,494
31459,6,494
223,6,493
2317,16,493
10034,13,493
10038,16,493
20079,3,493
30076,4,493
30757,3,493
30822,6,493
30845,12,493
31475,4,493
10002,8,492
10049,8,492
20067,16,492
30015,14,492
30206,5,492
30372,4,492
30720,5,492
30785,13,492
31043,5,492
1156,6,491
30106,6,491
30473,1,491
30689,6,491
31186,1,491
31293,1,491
31446,16,491
90106,5,491
163,7,490
10039,9,490
30091,6,490
30238,2,490
31411,5,490
31498,12,490
31507,11,490
90079,16,490
90130,16,490
90143,12,490
20018,14,489
20057,3,489
20099,3,489
20113,11,489
30216,4,489
30284,4,489
30462,6,489
30661,7,489
31069,16,489
31096,11,489
31098,6,489
1526,6,488
10060,16,488
20012,3,488
20052,2,488
20110,3,488
30168,1,488
30328,2,488
30591,16,488
30604,2,488
30612,11,488
31263,11,488
90151,12,488
10074,10,487
20019,12,487
20081,10,487
20109,13,487
30131,10,487
30267,2,487
30310,7,487
30432,12,487
30434,4,487
30466,11,487
30527,1,487
30818,1,487
30960,11,487
30985,1,487
31070,11,487
31194,1,487
31302,12,487
31340,1,487
923,6,486
1269,6,486
2847,14,486
20040,16,486
30104,11,486
30387,4,486
30788,3,486
30792,11,486
30825,16,486
30903,12,486
30948,10,486
31044,16,486
31076,7,486
31115,11,486
31317,5,486
31359,14,486
31462,13,486
2833,6,485
20003,3,485
30157,6,485
30269,16,485
30355,4,485
30532,6,485
30533,7,485
30993,3,485
31130,11,485
31338,11,485
1573,12,484
10011,3,484
10051,3,484
20102,14,484
30098,1,484
30486,4,484
30538,9,484
30780,10,484
30875,4,484
31199,5,484
31335,11,484
31427,16,484
137,6,483
937,8,483
1394,4,483
2466,6,483
20063,2,483
20128,13,483
20134,3,483
30138,1,483
30307,5,483
30513,4,483
30673,14,483
30755,16,483
30984,16,483
31090,16,483
31179,16,483
31196,16,483
31274,4,483
881,6,482
1008,7,482
2265,16,482
10005,10,482
10038,13,482
10071,13,482
30362,11,482
30527,5,482
30600,3,482
30872,5,482
31036,6,482
31145,1,482
31184,4,482
234,12,481
10047,18,481
20036,2,481
20116,3,481
30005,13,481
30079,1,481
30105,12,481
30169,12,481
30177,5,481
30840,12,481
30902,2,481
31023,2,481
31045,1,481
31110,7,481
90059,6,481
23,6,480
1627,16,480
10040,16,480
10052,9,480
30314,14,480
30424,16,480
30563,16,480
31329,11,480
31417,16,480
90190,6,480
657,16,479
909,6,479
1122,6,479
1309,7,479
2809,11,479
10038,1,479
30050,11,479
30171,13,479
30228,11,479
30307,4,479
30631,5,479
31122,12,479
31125,16,479
31333,11,479
31469,4,479
90042,16,479
2371,12,478
3194,7,478
10033,9,478
10073,13,478
20102,10,478
30205,12,478
30269,4,478
30307,1,478
30340,12,478
30412,11,478
30444,1,478
30522,11,478
30703,1,478
30783,7,478
30880,7,478
30896,6,478
30942,16,478
31077,6,478
31142,14,478
1765,7,477
3182,2,477
10045,16,477
10052,8,477
20003,13,477
20010,3,477
30069,13,477
30192,6,477
30429,12,477
30568,16,477
30659,7,477
30713,16,477
31212,16,477
10060,3,476
20092,12,476
20110,11,476
20116,10,476
20153,7,476
30345,1,476
30864,5,476
31075,6,476
31109,3,476
31446,13,476
2994,16,475
20018,7,475
20029,16,475
20046,12,475
20067,1,475
20087,4,475
20146,10,475
90055,7,475
10007,8,474
10077,13,474
20025,16,474
20137,18,474
30065,16,474
30226,12,474
30514,5,474
30564,1,474
30800,4,474
31088,6,474
31111,16,474
31288,4,474
10042,8,473
10062,14,473
30014,11,473
30122,7,473
30242,5,473
30250,9,473
30354,3,473
30355,2,473
30356,3,473
30399,1,473
30446,5,473
30721,4,473
31120,13,473
31428,4,473
2485,6,472
10064,10,472
20038,2,472
20054,3,472
30295,4,472
30314,2,472
30366,1,472
30814,16,472
30895,1,472
30964,4,472
31177,16,472
31233,16,472
31509,18,472
823,6,471
1630,6,471
1798,6,471
2150,1,471
20058,12,471
20083,18,471
20105,16,471
30417,3,471
30424,12,471
30753,1,471
30937,4,471
31028,11,471
31376,7,471
31429,11,471
90055,16,471
20012,13,470
30079,4,470
30235,3,470
30387,7,470
30422,3,470
30431,16,470
30682,6,470
30944,4,470
30962,2,470
31019,3,470
31330,1,470
31409,3,470
90080,4,470
1299,1,469
1461,6,469
10038,12,469
10049,9,469
20101,1,469
20149,13,469
30079,12,469
30399,7,469
30628,4,469
30806,6,469
30814,11,469
30838,14,469
31178,6,469
31233,11,469
31448,1,469
3003,12,468
3362,16,468
10011,13,468
20030,14,468
20105,4,468
30054,4,468
30137,16,468
30167,2,468
30256,4,468
30293,16,468
30354,1,468
30376,1,468
30430,11,468
30865,16,468
30872,11,468
31386,4,468
31489,5,468
2168,16,467
20064,12,467
20144,7,467
30397,4,467
30404,6,467
30433,11,467
30489,5,467
30577,5,467
30611,12,467
30891,16,467
30937,5,467
30963,2,467
30972,4,467
31063,1,467
31064,7,467
31067,2,467
31295,11,467
38,6,466
2485,11,466
20012,12,466
20015,12,466
20015,16,466
20045,16,466
20092,2,466
20104,13,466
20135,1,466
30068,2,466
30231,16,466
30782,16,466
30872,4,466
31122,1,466
31242,16,466
264,6,465
10067,8,465
10071,10,465
20094,10,465
20150,13,465
30039,4,465
30108,5,465
30258,7,465
30346,11,465
30389,1,465
30451,16,465
30485,6,465
30761,11,465
30912,6,465
90140,7,465
117,6,464
414,6,464
428,5,464
2064,7,464
2821,6,464
20016,13,464
20044,16,464
20059,3,464
20103,12,464
30022,11,464
30883,16,464
30964,16,464
31229,6,464
31299,4,464
31399,5,464
31449,5,464
1337,2,463
10030,8,463
20028,9,463
20133,1,463
30353,16,463
30392,6,463
30590,16,463
30698,16,463
30905,4,463
30949,11,463
31131,16,463
31443,2,463
31474,7,463
90149,5,463
161,16,462
676,6,462
10008,8,462
20038,13,462
20146,3,462
30100,12,462
30202,4,462
30214,4,462
30278,11,462
30314,4,462
30374,11,462
30439,3,462
30461,16,462
30801,16,462
30835,7,462
31067,16,462
31269,5,462
90095,4,462
90113,6,462
207,6,461
728,11,461
928,16,461
2444,7,461
10004,10,461
20079,10,461
20125,10,461
30017,3,461
30675,6,461
30823,16,461
30995,1,461
31198,14,461
10041,3,460
20123,18,460
20138,14,460
30093,4,460
30170,4,460
30306,11,460
30339,7,460
30437,5,460
30478,2,460
30600,13,460
30925,7,460
31200,3,460
31356,16,460
31510,12,460
90227,12,460
2198,7,459
10044,10,459
30314,12,459
30526,16,459
30956,16,459
31212,11,459
31295,1,459
90019,6,459
90058,16,459
1214,6,458
3210,2,458
10070,3,458
20017,16,458
20020,2,458
20057,2,458
30174,1,458
30458,2,458
30461,11,458
30463,6,458
30590,7,458
30653,11,458
30666,7,458
30865,1,458
30984,4,458
31022,16,458
31208,16,458
90128,6,458
90182,6,458
10026,14,457
20053,3,457
20134,12,457
30007,5,457
30015,5,457
30105,11,457
30168,4,457
30250,13,457
30273,4,457
30412,2,457
30934,16,457
31225,3,457
31226,6,457
31384,6,457
31469,16,457
31479,16,457
20066,3,456
20078,13,456
20141,14,456
30084,1,456
30548,12,456
30865,12,456
31212,1,456
31496,5,456
90075,6,456
10034,18,455
30156,14,455
30244,12,455
30279,3,455
30376,13,455
30887,12,455
30888,5,455
31022,1,455
31066,2,455
31084,1,455
31090,1,455
31194,4,455
31227,5,455
31241,4,455
31340,5,455
31402,12,455
153,9,454
10003,10,454
10017,2,454
10067,13,454
20038,3,454
20122,10,454
30326,2,454
30447,1,454
30641,13,454
30740,13,454
30864,16,454
31076,1,454
31308,16,454
31347,16,454
31412,11,454
2,1,453
43,5,453
10058,16,453
10077,14,453
20063,13,453
20068,9,453
20131,16,453
30168,12,453
30170,1,453
30284,5,453
30343,4,453
30412,12,453
30684,7,453
30746,7,453
30913,13,453
30933,10,453
31324,11,453
31326,5,453
31409,11,453
31411,13,453
90101,2,453
764,6,452
1218,6,452
1416,6,452
10023,8,452
10061,13,452
20006,2,452
20026,16,452
20119,10,452
20133,16,452
30055,11,452
30388,16,452
30391,4,452
30455,5,452
30528,5,452
30565,2,452
30571,5,452
30895,13,452
31060,11,452
31463,5,452
31488,16,452
10003,13,451
10022,16,451
10023,14,451
20078,1,451
20092,13,451
30230,4,451
30543,4,451
30790,10,451
30809,4,451
30924,1,451
30954,16,451
31007,1,451
31106,5,451
31503,11,451
2549,16,450
30062,3,450
30131,3,450
30172,3,450
30331,6,450
30354,7,450
30473,7,450
30582,6,450
30789,3,450
30814,2,450
31023,7,450
31225,12,450
31452,6,450
31462,11,450
4,5,449
53,6,449
793,6,449
1635,6,449
2005,6,449
20097,13,449
20098,14,449
20141,3,449
30103,11,449
30138,13,449
30255,2,449
30265,11,449
30288,11,449
30578,7,449
30776,12,449
30926,11,449
31125,2,449
31161,6,449
31162,3,449
10005,8,448
30380,6,448
30588,11,448
30739,3,448
30987,16,448
10059,8,447
30206,6,447
30285,5,447
30295,11,447
30295,16,447
30432,16,447
30437,4,447
31090,11,447
31140,1,447
31328,11,447
31341,13,447
31486,5,447
90178,4,447
90218,6,447
10011,16,446
20022,14,446
20055,18,446
20075,14,446
20077,14,446
30121,3,446
30190,4,446
30313,6,446
30986,11,446
31043,1,446
31173,1,446
31214,14,446
31330,2,446
1544,1,445
10012,16,445
10051,13,445
10073,14,445
30328,4,445
30526,4,445
30641,7,445
31113,4,445
31376,1,445
90037,1,445
576,12,444
1267,13,444
2338,7,444
3051,11,444
10017,1,444
10028,3,444
20099,13,444
20102,16,444
20125,3,444
20147,10,444
30030,13,444
30045,5,444
30062,7,444
30130,4,444
30158,4,444
30439,1,444
30843,2,444
30846,5,444
30928,3,444
31218,16,444
31326,11,444
31342,5,444
731,6,443
1168,6,443
10012,18,443
20035,12,443
20050,10,443
20072,3,443
30100,11,443
30180,13,443
30266,4,443
30275,1,443
30502,5,443
30518,5,443
30824,13,443
30936,11,443
30937,16,443
31164,16,443
31488,4,443
1162,6,442
3182,12,442
20008,10,442
20013,7,442
30080,11,442
30109,5,442
30394,16,442
30526,11,442
30818,13,442
30875,5,442
30951,12,442
90240,5,442
10026,16,441
10074,14,441
20083,3,441
20127,10,441
30292,2,441
30344,2,441
30457,11,441
30492,6,441
30558,4,441
30750,6,441
30753,12,441
30840,4,441
30911,4,441
31344,13,441
31409,1,441
90179,1,441
626,12,440
20016,7,440
20122,18,440
30047,4,440
30281,8,440
30577,11,440
30619,5,440
30688,7,440
30880,3,440
30932,3,440
30995,12,440
31165,7,440
31263,1,440
31319,1,440
31373,7,440
31429,13,440
1161,6,439
1319,7,439
2031,6,439
2644,6,439
2979,4,439
10061,8,439
20008,13,439
20021,11,439
30001,5,439
30270,16,439
30500,1,439
30559,16,439
30577,1,439
30640,13,439
31042,16,439
10029,10,438
30216,11,438
30354,16,438
30472,11,438
30527,16,438
30709,6,438
30716,7,438
30772,4,438
30784,7,438
30808,6,438
30930,6,438
30972,5,438
31014,6,438
31022,4,438
31299,11,438
31413,6,438
31446,1,438
90091,7,438
2787,1,437
10007,16,437
10008,10,437
10018,13,437
20122,9,437
20155,18,437
30030,4,437
30146,12,437
30374,6,437
30573,11,437
30643,16,437
30883,4,437
31080,5,437
90134,16,437
1039,6,436
2579,7,436
10070,14,436
20031,8,436
30284,3,436
30461,4,436
30530,16,436
30633,11,436
30765,13,436
90071,16,436
553,7,435
942,6,435
2217,13,435
10082,4,435
20028,13,435
20058,7,435
20077,8,435
30068,16,435
30200,3,435
30242,16,435
30300,12,435
30325,16,435
30338,11,435
30406,1,435
30422,11,435
30468,11,435
30535,2,435
30739,1,435
30767,5,435
30788,12,435
30948,2,435
30987,12,435
31080,3,435
31157,12,435
10062,8,434
10064,9,434
30034,5,434
30040,6,434
30104,4,434
30394,3,434
30416,7,434
30504,11,434
30536,7,434
30636,4,434
30779,2,434
30919,5,434
31125,5,434
31323,4,434
31350,6,434
31355,4,434
31496,11,434
674,5,433
674,6,433
2255,1,433
2525,6,433
3121,6,433
20074,7,433
30065,5,433
30155,7,433
30197,12,433
30256,12,433
30302,5,433
30421,4,433
30499,3,433
30698,4,433
30710,4,433
30915,3,433
30967,14,433
31217,4,433
31231,4,433
31308,1,433
10068,13,432
10072,8,432
20020,4,432
20062,2,432
30099,4,432
30184,2,432
30311,4,432
30335,6,432
30521,6,432
30751,6,432
31399,11,432
31427,4,432
31461,1,432
90030,16,432
90066,1,432
1515,6,431
2666,7,431
10042,2,431
10077,10,431
20067,12,431
20135,16,431
20151,7,431
30163,6,431
30216,1,431
30441,5,431
30507,16,431
30517,1,431
30523,5,431
30556,5,431
30562,13,431
30568,12,431
30651,5,431
31054,11,431
31077,16,431
31115,5,431
90079,7,431
90095,11,431
90103,6,431
1386,5,430
3105,12,430
10001,14,430
10045,10,430
30158,11,430
90022,5,430
90143,7,430
1336,6,429
10003,8,429
10023,3,429
20084,13,429
30285,1,429
30337,16,429
30414,16,429
30620,6,429
30948,1,429
31080,16,429
31162,10,429
1077,6,428
2222,6,428
2887,6,428
20008,7,428
20109,1,428
20135,14,428
30062,13,428
30237,4,428
30363,2,428
30529,16,428
30600,1,428
30749,5,428
30757,12,428
30886,4,428
31023,3,428
31193,12,428
31293,10,428
31419,12,428
31486,1,428
31503,1,428
31512,6,428
1160,6,427
2512,2,427
10042,16,427
10068,9,427
10074,16,427
20082,14,427
20121,10,427
30014,16,427
30212,1,427
30305,3,427
30379,5,427
30598,4,427
30611,2,427
30799,11,427
30856,6,427
30948,7,427
30963,5,427
31205,5,427
31345,11,427
31406,7,427
90221,16,427
90223,16,427
36,7,426
2763,7,426
20129,3,426
30064,11,426
30362,16,426
30929,16,426
30973,16,426
31101,6,426
31319,16,426
31368,1,426
31456,4,426
41,6,425
1750,4,425
10053,10,425
20059,9,425
20070,3,425
20092,3,425
20107,7,425
30073,2,425
30227,1,425
30302,11,425
30402,16,425
30507,4,425
30736,6,425
30741,1,425
30876,16,425
30941,8,425
31072,12,425
31113,1,425
31220,16,425
10070,8,424
20001,18,424
20088,10,424
30139,7,424
30156,16,424
30335,12,424
30346,13,424
30368,16,424
30400,6,424
30526,5,424
30581,5,424
30636,16,424
30805,6,424
30841,1,424
30888,4,424
30892,13,424
30994,12,424
31006,6,424
31061,14,424
31482,11,424
31511,7,424
10042,13,423
10044,8,423
20014,3,423
30096,2,423
30154,2,423
30376,16,423
30386,7,423
30617,6,423
30631,11,423
30674,5,423
30895,5,423
30976,3,423
31389,5,423
1656,16,422
20048,9,422
20049,3,422
30063,12,422
30158,5,422
30362,1,422
30380,1,422
30448,16,422
30570,13,422
30763,12,422
30823,1,422
30992,13,422
90099,1,422
5,6,421
927,6,421
20064,1,421
30063,1,421
30099,5,421
30194,16,421
30545,5,421
30755,5,421
31084,4,421
31095,5,421
31408,18,421
31478,1,421
2621,16,420
10065,10,420
30159,5,420
30166,5,420
30190,11,420
30223,1,420
30480,2,420
30931,4,420
30975,4,420
31442,6,420
31469,13,420
31496,1,420
31498,5,420
987,5,419
20001,1,419
20139,7,419
30051,3,419
30403,6,419
31503,16,419
1747,6,418
20143,3,418
30053,4,418
30136,7,418
30137,1,418
30432,5,418
30434,1,418
30727,4,418
31025,9,418
31186,3,418
31207,16,418
31239,4,418
31330,7,418
31412,1,418
31509,12,418
67,6,417
667,6,417
10025,18,417
10034,9,417
30032,11,417
30086,12,417
30130,7,417
30265,16,417
30267,5,417
30294,4,417
30386,5,417
30517,2,417
30696,1,417
30964,1,417
30971,16,417
30994,1,417
31059,12,417
31121,5,417
31210,6,417
31217,11,417
31358,5,417
31510,11,417
2274,7,416
10062,9,416
30493,11,416
30808,11,416
30839,7,416
30962,16,416
31195,7,416
31202,2,416
31294,7,416
31360,1,416
50,6,415
10001,9,415
10017,7,415
10052,16,415
20028,7,415
20099,10,415
30001,16,415
30059,12,415
30121,11,415
30160,16,415
30291,5,415
30303,5,415
30380,5,415
30503,6,415
30556,4,415
30729,3,415
30779,11,415
30889,16,415
30892,16,415
30921,1,415
31256,1,415
31316,6,415
90009,6,415
1291,14,414
10022,18,414
10063,3,414
20059,14,414
20076,7,414
20138,3,414
20144,3,414
30309,6,414
30345,16,414
30376,12,414
30706,4,414
30722,11,414
30900,11,414
30941,6,414
31053,3,414
31053,12,414
31245,11,414
31343,9,414
31462,1,414
174,16,413
761,4,413
10036,16,413
20052,1,413
20113,1,413
20134,13,413
30004,3,413
30132,4,413
30235,7,413
30275,16,413
30538,7,413
30604,4,413
30641,3,413
30970,7,413
31080,13,413
31162,7,413
1558,1,412
10021,16,412
20001,13,412
20079,9,412
30109,11,412
30317,2,412
30317,16,412
30464,1,412
30832,6,412
30873,12,412
30879,5,412
31179,3,412
31456,16,412
31502,7,412
31514,14,412
769,6,411
1809,6,411
10040,13,411
20020,12,411
30054,11,411
30150,16,411
30365,12,411
30419,14,411
30424,3,411
30564,16,411
30601,1,411
31402,13,411
90106,6,411
2736,16,410
2794,6,410
3300,2,410
10010,14,410
10023,9,410
20023,13,410
30047,7,410
30142,12,410
30386,11,410
30442,16,410
30447,3,410
30522,2,410
30567,13,410
30629,5,410
30756,11,410
30770,4,410
30772,11,410
30797,10,410
30874,3,410
30895,7,410
30961,14,410
31020,4,410
31197,16,410
31266,12,410
968,6,409
10002,13,409
10047,13,409
10076,16,409
20044,13,409
20091,12,409
20134,7,409
30086,1,409
30311,12,409
30326,1,409
30348,4,409
30533,10,409
30694,11,409
30774,8,409
30916,16,409
30950,5,409
31031,6,409
31044,13,409
31202,3,409
31278,5,409
31283,4,409
31304,4,409
31461,7,409
31485,12,409
1309,2,408
2255,16,408
2842,6,408
10007,13,408
10044,13,408
10050,14,408
20031,10,408
20050,13,408
20076,8,408
30255,12,408
30310,14,408
30314,3,408
30391,1,408
30800,16,408
30946,16,408
30974,12,408
31161,11,408
31193,3,408
31462,12,408
1298,1,407
20004,3,407
20024,9,407
20029,14,407
20095,13,407
20136,13,407
20149,3,407
30051,16,407
30123,7,407
30253,13,407
30320,7,407
30414,1,407
30454,13,407
30570,9,407
30643,3,407
30764,16,407
30852,4,407
30875,16,407
30890,4,407
30947,12,407
30956,1,407
90091,4,407
298,6,406
2043,6,406
10001,10,406
10074,8,406
30150,5,406
30202,16,406
30223,16,406
30241,1,406
30336,4,406
30731,2,406
30905,1,406
31008,5,406
31278,7,406
313,11,405
814,4,405
1943,12,405
2424,16,405
2780,12,405
10027,13,405
10081,14,405
20016,3,405
20056,7,405
30393,3,405
30496,16,405
30600,7,405
30608,16,405
30731,4,405
30740,3,405
30744,5,405
30840,16,405
31234,4,405
31358,1,405
90149,2,405
768,4,404
2967,2,404
10048,8,404
20053,13,404
30051,14,404
30097,1,404
30226,3,404
30490,7,404
30612,16,404
30703,3,404
30762,2,404
30794,16,404
31188,4,404
31207,11,404
31239,5,404
31413,12,404
90091,3,404
1416,16,403
20091,7,403
30117,4,403
30202,1,403
30283,3,403
30519,7,403
30835,3,403
30971,5,403
31074,5,403
31104,11,403
31105,11,403
31145,16,403
31518,16,403
4,6,402
921,4,402
1393,6,402
10033,18,402
10049,3,402
10063,13,402
20065,3,402
20067,13,402
20120,14,402
30760,7,402
30878,11,402
31068,5,402
31227,11,402
31235,5,402
31335,5,402
10004,8,401
10017,13,401
20011,3,401
20022,13,401
20062,10,401
20129,12,401
30031,6,401
30046,16,401
30156,5,401
30330,3,401
30673,1,401
30769,5,401
31013,12,401
1076,9,400
10022,10,400
20019,13,400
20039,3,400
20148,13,400
20151,18,400
30047,12,400
30162,7,400
30390,3,400
30629,11,400
30643,13,400
30728,2,400
31120,7,400
31176,6,400
31306,11,400
31320,6,400
31409,9,400
1249,16,399
1927,6,399
10042,14,399
10054,8,399
20050,2,399
20089,18,399
20150,2,399
30223,5,399
30308,16,399
30439,7,399
30512,7,399
30567,10,399
30630,5,399
30731,3,399
30823,7,399
31012,1,399
1012,6,398
10018,8,398
10082,10,398
20021,7,398
20084,7,398
30089,1,398
30150,1,398
30292,6,398
30584,3,398
30610,6,398
30645,5,398
31086,4,398
31228,1,398
31319,12,398
90207,6,398
2016,1,397
10030,13,397
30051,7,397
30068,12,397
30510,16,397
30541,2,397
30776,16,397
30910,11,397
31162,1,397
31200,13,397
31330,16,397
31367,5,397
31406,3,397
90048,6,397
90193,6,397
190,2,396
591,6,396
10044,14,396
20030,18,396
30242,4,396
30389,16,396
30445,1,396
30677,4,396
30765,2,396
30783,13,396
30819,5,396
30827,4,396
30949,16,396
90111,6,396
3063,12,395
10016,18,395
20126,7,395
30082,13,395
30340,3,395
30612,1,395
30666,12,395
30774,7,395
30796,8,395
30838,4,395
30857,5,395
30883,1,395
31194,5,395
31499,5,395
175,1,394
2434,16,394
3033,6,394
10048,13,394
30014,2,394
30105,5,394
30109,1,394
30285,16,394
30339,4,394
30379,7,394
30423,11,394
30533,3,394
30647,4,394
30992,7,394
31288,11,394
31325,4,394
1286,6,393
10006,8,393
10015,13,393
10036,8,393
30075,4,393
30100,5,393
30245,6,393
30333,11,393
30344,3,393
30788,13,393
30952,4,393
31340,11,393
31453,16,393
31508,4,393
31516,11,393
31518,5,393
1623,6,392
10069,10,392
20021,10,392
20028,3,392
20087,16,392
20095,12,392
20151,13,392
30122,16,392
30372,3,392
30845,13,392
30865,10,392
30926,4,392
30982,2,392
31205,7,392
31247,5,392
90013,2,392
90151,4,392
152,16,391
10078,14,391
20081,13,391
30158,2,391
30412,16,391
30537,4,391
30541,3,391
30587,4,391
30967,7,391
31198,1,391
90232,7,391
942,16,390
1351,6,390
2039,6,390
2274,16,390
2930,6,390
10041,13,390
10054,13,390
20057,18,390
30502,7,390
30535,11,390
30640,7,390
30693,1,390
31087,11,390
31101,5,390
31357,16,390
2735,1,389
10006,10,389
10052,13,389
10065,16,389
20086,10,389
20125,14,389
20137,3,389
30101,12,389
30202,13,389
30333,4,389
30874,13,389
30969,16,389
31155,11,389
1263,7,388
1659,11,388
10043,16,388
20090,10,388
20096,18,388
30364,13,388
30382,6,388
30509,16,388
30527,7,388
30639,16,388
30656,6,388
30817,7,388
30892,1,388
30941,3,388
31032,7,388
31110,14,388
31193,14,388
31375,1,388
31496,12,388
31519,4,388
90136,16,388
187,5,387
2994,7,387
20019,7,387
20046,7,387
30296,1,387
30351,12,387
30406,16,387
30449,4,387
30504,5,387
30598,12,387
30677,7,387
30985,16,387
31336,5,387
31351,16,387
31413,4,387
10011,9,386
20036,3,386
20107,13,386
20140,3,386
30062,16,386
30418,7,386
30434,16,386
30447,7,386
30495,1,386
