hpcd,mdc6,value
30923,060210,39
30927,050170,39
30928,060350,39
30929,160760,39
30934,060370,39
30935,050130,39
30942,010070,39
30949,130030,39
30950,010160,39
30952,060335,39
30952,180040,39
30962,060050,39
30965,160100,39
30966,120165,39
30969,160100,39
30974,010230,39
30975,070350,39
30976,100393,39
30978,030400,39
30978,11022x,39
30987,160760,39
30988,060330,39
30991,180040,39
30992,060190,39
30992,070343,39
31002,050130,39
31003,060140,39
31005,060035,39
31008,060190,39
31009,060100,39
31011,030400,39
31014,160100,39
31016,060190,39
31016,110060,39
31018,050180,39
31020,130030,39
31028,040150,39
31029,060335,39
31037,030400,39
31037,050050,39
31040,060190,39
31044,12002x,39
31049,040081,39
31053,03001x,39
31055,060160,39
31057,070230,39
31061,060241,39
31063,010040,39
31066,070040,39
31067,010040,39
31068,050170,39
31070,060020,39
31082,050180,39
31082,060335,39
31084,060102,39
31084,060150,39
31086,060330,39
31086,120170,39
31090,060035,39
31090,160610,39
31091,070470,39
31095,07040x,39
31099,060335,39
31101,050070,39
31108,060300,39
31109,180040,39
31113,070230,39
31114,120060,39
31119,040200,39
31119,050050,39
31119,060060,39
31121,060210,39
31122,030250,39
31124,050130,39
31124,06007x,39
31125,020200,39
31130,040081,39
31130,060150,39
31130,060335,39
31130,180040,39
31141,010060,39
31144,060020,39
31144,060160,39
31156,160850,39
31157,040120,39
31158,110070,39
31158,160690,39
31159,060140,39
31162,010050,39
31162,120010,39
31171,060210,39
31172,060010,39
31176,010060,39
31181,060160,39
31184,050070,39
31184,060335,39
31187,040081,39
31191,110310,39
31192,060370,39
31195,060060,39
31195,071030,39
31196,050210,39
31200,050163,39
31200,120220,39
31202,060040,39
31214,060060,39
31214,120100,39
31222,110070,39
31225,060060,39
31225,160690,39
31228,010230,39
31230,06007x,39
31230,060335,39
31232,010060,39
31236,050030,39
31236,060190,39
31238,060210,39
31241,11012x,39
31241,180040,39
31245,110280,39
31247,140010,39
31269,160740,39
31272,060335,39
31280,050210,39
31287,130060,39
31288,070370,39
31293,030240,39
31294,160850,39
31299,040081,39
31306,060050,39
31306,060160,39
31307,040081,39
31307,050210,39
31315,030400,39
31318,110310,39
31326,030400,39
31328,050210,39
31328,110080,39
31330,060300,39
31331,11012x,39
31337,060210,39
31338,060350,39
31340,030400,39
31341,060140,39
31342,010070,39
31342,160740,39
31343,070230,39
31344,090010,39
31344,130090,39
31352,060160,39
31352,060210,39
31355,050170,39
31355,060102,39
31355,160690,39
31358,060160,39
31359,040081,39
31360,060010,39
31360,060130,39
31367,070230,39
31376,050210,39
31377,120090,39
31381,130020,39
31382,010060,39
31399,050130,39
31399,060102,39
31400,070350,39
31404,11022x,39
31407,010040,39
31407,050030,39
31408,110200,39
31408,160690,39
31410,060160,39
31416,040081,39
31428,050070,39
31430,030400,39
31435,040080,39
31435,040081,39
31436,160690,39
31445,060350,39
31445,060370,39
31446,050070,39
31446,110420,39
31449,060040,39
31452,030250,39
31455,160690,39
31460,060160,39
31462,060160,39
31463,110310,39
31465,060102,39
31465,110060,39
31469,130040,39
31474,050210,39
31477,060335,39
31483,060340,39
31483,110280,39
31494,060020,39
31495,060060,39
31496,040081,39
31496,12002x,39
31498,060210,39
31499,060340,39
31502,030400,39
31502,060050,39
31502,180040,39
31504,050180,39
31504,110200,39
31504,160760,39
31507,070230,39
31511,090010,39
31511,120060,39
31512,050130,39
31513,060140,39
31513,070040,39
31515,060300,39
90005,060100,39
90015,060340,39
90022,11012x,39
90036,11013x,39
90065,160740,39
90073,040080,39
90073,050130,39
90091,060102,39
90107,060160,39
90134,160800,39
90135,060340,39
90141,060340,39
90149,060210,39
90153,180040,39
90162,040080,39
90167,110080,39
90170,080007,39
90170,160620,39
90178,060060,39
90196,060130,39
90211,060160,39
90217,040080,39
90221,020110,39
90225,060235,39
90227,070560,39
90232,060040,39
90233,160800,39
90236,11022x,39
90240,050210,39
20,160690,38
26,060035,38
62,040080,38
105,030400,38
114,160100,38
117,060335,38
133,040080,38
149,040080,38
175,050030,38
206,040080,38
206,160800,38
220,010230,38
230,020110,38
230,160800,38
234,11022x,38
240,050170,38
254,160760,38
257,060040,38
257,160800,38
291,040080,38
291,110310,38
313,020220,38
321,060130,38
336,050163,38
406,040080,38
430,110310,38
518,060290,38
521,160800,38
527,160690,38
584,060020,38
601,060100,38
603,060040,38
675,040080,38
676,040080,38
709,040081,38
709,110310,38
731,160690,38
768,060150,38
770,071030,38
779,050070,38
791,160760,38
813,040081,38
845,020110,38
877,071030,38
896,040081,38
896,060100,38
897,020110,38
921,110280,38
955,070230,38
970,040080,38
1023,160690,38
1035,060335,38
1061,110310,38
1094,180040,38
1119,040080,38
1119,160690,38
1134,010160,38
1135,160780,38
1155,050130,38
1157,060210,38
1185,110070,38
1211,060190,38
1218,160800,38
1224,120165,38
1240,110280,38
1263,010230,38
1268,040080,38
1269,060340,38
1316,161060,38
1323,060160,38
1337,110280,38
1345,040151,38
1360,11012x,38
1360,120180,38
1384,110280,38
1394,130090,38
1399,060100,38
1413,160690,38
1416,040081,38
1417,040040,38
1432,040080,38
1539,040080,38
1544,010030,38
1576,160800,38
1593,050130,38
1687,060035,38
1714,060130,38
1715,050130,38
1754,060100,38
1765,070230,38
1824,060260,38
1854,010069,38
1887,160620,38
1899,110310,38
1928,110310,38
1937,060160,38
2007,050130,38
2036,160800,38
2041,040081,38
2075,060100,38
2135,040080,38
2149,160800,38
2265,160800,38
2372,120165,38
2386,160760,38
2398,110310,38
2485,010060,38
2505,160100,38
2507,160690,38
2521,060100,38
2535,160690,38
2543,140010,38
2683,050130,38
2709,060130,38
2726,050130,38
2777,050210,38
2787,010050,38
2827,160690,38
2858,060100,38
2874,050170,38
2877,040081,38
2880,060210,38
2894,010050,38
2979,030250,38
2979,160690,38
2980,040081,38
3039,070230,38
3039,110070,38
3126,160800,38
3182,060140,38
3228,160690,38
3233,160100,38
3362,160100,38
10001,070230,38
10004,07040x,38
10004,14031x,38
10005,030150,38
10006,050163,38
10007,070030,38
10007,160620,38
10008,010230,38
10008,060180,38
10008,14031x,38
10009,030390,38
10009,040081,38
10009,110060,38
10010,060090,38
10010,160100,38
10011,010080,38
10011,050030,38
10013,020150,38
10014,050030,38
10015,060160,38
10015,160620,38
10016,070395,38
10017,060370,38
10018,080007,38
10025,14029x,38
10026,060185,38
10026,120100,38
10027,060010,38
10027,160760,38
10028,060140,38
10029,050161,38
10029,130040,38
10029,130060,38
10030,060185,38
10030,100260,38
10030,11012x,38
10031,020180,38
10031,100393,38
10032,14029x,38
10036,070040,38
10037,010230,38
10038,020220,38
10038,11022x,38
10039,04026x,38
10039,120070,38
10042,040080,38
10043,010080,38
10043,050210,38
10043,070590,38
10045,040200,38
10046,030400,38
10046,110200,38
10047,060090,38
10049,020150,38
10051,020240,38
10051,070343,38
10051,160200,38
10052,030425,38
10052,060335,38
10053,050180,38
10054,040081,38
10055,070350,38
10055,110260,38
10055,140080,38
10055,180040,38
10056,100020,38
10058,010040,38
10058,060030,38
10059,010160,38
10059,080007,38
10060,050200,38
10060,060060,38
10060,11013x,38
10060,160800,38
10061,060140,38
10062,160620,38
10067,120160,38
10070,030440,38
10071,050030,38
10074,060370,38
10074,160610,38
10075,070570,38
10077,020150,38
10077,020180,38
10077,040010,38
10077,060090,38
10078,050030,38
10078,120070,38
10079,050161,38
10080,010030,38
10080,120200,38
10080,160610,38
20001,050080,38
20006,010160,38
20006,060030,38
20006,090020,38
20007,030240,38
20007,070341,38
20008,160700,38
20009,160700,38
20012,010010,38
20012,050161,38
20014,160700,38
20015,100020,38
20015,11001x,38
20020,060140,38
20021,100140,38
20021,100393,38
20022,060090,38
20022,100130,38
20023,080007,38
20023,120110,38
20024,010130,38
20027,160760,38
20028,060210,38
20028,110100,38
20028,130040,38
20028,180060,38
20029,060010,38
20034,120070,38
20036,070010,38
20036,100020,38
20036,11022x,38
20037,070230,38
20038,070230,38
20038,160690,38
20041,070030,38
20042,050080,38
20042,060160,38
20043,060130,38
20044,100020,38
20044,160100,38
20045,070560,38
20045,130010,38
20046,060140,38
20047,160740,38
20048,010230,38
20048,11012x,38
20049,010080,38
20049,060330,38
20053,060335,38
20054,070470,38
20055,030400,38
20055,160850,38
20057,010020,38
20058,100393,38
20058,120260,38
20059,11022x,38
20059,130010,38
20060,060330,38
20061,040190,38
20061,070010,38
20061,070230,38
20061,120220,38
20062,060130,38
20062,07040x,38
20064,010010,38
20064,060350,38
20065,130010,38
20066,060330,38
20066,120170,38
20067,120010,38
20067,120170,38
20070,160990,38
20071,060130,38
20072,120070,38
20073,160690,38
20075,050163,38
20077,010070,38
20077,110060,38
20077,130010,38
20078,040080,38
20078,180060,38
20079,010050,38
20079,140010,38
20080,060100,38
20080,070560,38
20081,020220,38
20081,11001x,38
20082,07040x,38
20082,120230,38
20082,130060,38
20082,130090,38
20083,040190,38
20085,120100,38
20086,060060,38
20088,070010,38
20088,100393,38
20090,010010,38
20093,07040x,38
20093,130040,38
20094,010020,38
20094,11001x,38
20094,120010,38
20094,130060,38
20095,100100,38
20096,060335,38
20097,050163,38
20102,120010,38
20103,040200,38
20104,060330,38
20104,110200,38
20105,020230,38
20106,110290,38
20107,130040,38
20107,160760,38
20111,060060,38
20111,080006,38
20114,100393,38
20115,11001x,38
20116,030250,38
20116,14029x,38
20116,160760,38
20118,050170,38
20119,050180,38
20119,070230,38
20121,040120,38
20121,050161,38
20123,160780,38
20124,120180,38
20125,060102,38
20125,160720,38
20128,060160,38
20128,11001x,38
20128,120170,38
20132,120060,38
20133,060130,38
20133,180040,38
20137,010050,38
20137,02006x,38
20137,020180,38
20138,040081,38
20141,030240,38
20142,030400,38
20143,060350,38
20143,120130,38
20144,120130,38
20145,030400,38
20145,060190,38
20146,130010,38
20147,040200,38
20149,080006,38
20153,110200,38
20153,120010,38
20153,140490,38
20155,040150,38
30001,060160,38
30001,11001x,38
30002,160800,38
30013,110080,38
30014,110420,38
30015,050170,38
30022,060210,38
30026,010010,38
30029,071030,38
30029,090010,38
30032,030400,38
30032,060210,38
30038,100020,38
30044,010040,38
30047,050210,38
30050,060335,38
30050,110280,38
30050,130010,38
30055,03001x,38
30055,06007x,38
30059,030240,38
30061,040081,38
30061,120090,38
30062,130010,38
30062,160760,38
30063,070230,38
30065,060160,38
30067,060235,38
30073,060210,38
30078,060130,38
30083,060170,38
30093,010230,38
30093,060060,38
30093,060140,38
30094,160800,38
30101,070350,38
30106,110280,38
30108,160690,38
30109,110070,38
30111,060335,38
30111,060340,38
30111,120170,38
30111,160100,38
30113,050070,38
30113,060130,38
30113,110080,38
30118,010230,38
30119,040080,38
30121,060210,38
30121,110280,38
30122,060190,38
30122,060300,38
30122,160700,38
30126,020220,38
30126,110310,38
30129,040081,38
30139,160100,38
30143,110080,38
30148,050070,38
30148,060150,38
30149,140010,38
30154,060350,38
30156,060150,38
30156,110310,38
30158,120260,38
30159,060350,38
30162,070560,38
30162,120060,38
30167,010230,38
30167,160780,38
30169,050080,38
30171,040200,38
30172,010080,38
30173,060160,38
30173,120260,38
30174,060102,38
30174,160620,38
30177,110200,38
30180,130040,38
30181,070160,38
30183,120100,38
30185,010010,38
30186,100393,38
30186,160610,38
30190,010060,38
30190,06007x,38
30192,160760,38
30200,160620,38
30202,010230,38
30202,050030,38
30202,060330,38
30206,040081,38
30213,060130,38
30213,180040,38
30215,060102,38
30216,110070,38
30216,110280,38
30219,160760,38
30229,060035,38
30230,010230,38
30231,050070,38
30231,060360,38
30235,060060,38
30235,12002x,38
30246,060060,38
30248,110310,38
30251,140490,38
30253,130040,38
30255,060350,38
30256,120170,38
30258,040200,38
30259,160800,38
30260,110070,38
30262,120090,38
30264,160620,38
30267,030240,38
30268,120260,38
30270,060130,38
30275,060190,38
30281,050161,38
30281,11001x,38
30281,160690,38
30281,160700,38
30282,030400,38
30282,040200,38
30283,160700,38
30284,030390,38
30284,160700,38
30287,110310,38
30288,060150,38
30291,060040,38
30293,160780,38
30294,050070,38
30297,070230,38
30300,180040,38
30304,060160,38
30305,030400,38
30305,060190,38
30306,050170,38
30307,060130,38
30307,060150,38
30308,060300,38
30314,160100,38
30316,110310,38
30317,010230,38
30320,160850,38
30321,070350,38
30323,060160,38
30332,110280,38
30333,060140,38
30338,060100,38
30339,050161,38
30340,140590,38
30344,080006,38
30344,130090,38
30345,010200,38
30351,050070,38
30354,030240,38
30354,060060,38
30354,07040x,38
30355,070350,38
30356,010080,38
30359,050030,38
30360,010060,38
30362,120090,38
30364,180040,38
30368,070343,38
30368,130090,38
30370,120060,38
30376,160100,38
30378,120165,38
30379,11013x,38
30386,070350,38
30390,060330,38
30394,060370,38
30397,060330,38
30398,180040,38
30399,060160,38
30401,060210,38
30402,060020,38
30405,030400,38
30407,120180,38
30409,160610,38
30410,050130,38
30411,040040,38
30415,030400,38
30415,060350,38
30415,160720,38
30416,010070,38
30417,060330,38
30419,110310,38
30420,06007x,38
30421,090010,38
30421,110060,38
30423,010230,38
30427,060370,38
30430,160690,38
30431,020200,38
30431,070343,38
30439,110420,38
30445,060130,38
30445,110290,38
30446,060150,38
30454,060140,38
30454,070370,38
30456,120220,38
30457,120070,38
30461,160620,38
30468,060160,38
30472,060102,38
30473,030390,38
30473,040200,38
30473,070230,38
30473,160100,38
30474,060020,38
30474,160760,38
30476,060210,38
30483,010010,38
30483,010030,38
30483,060150,38
30488,100393,38
30490,060140,38
30498,040081,38
30500,010230,38
30506,040080,38
30506,160800,38
30509,110080,38
30514,060140,38
30515,030390,38
30516,060140,38
30518,050030,38
30519,030240,38
30519,160850,38
30526,050210,38
30527,060140,38
30533,010040,38
30535,100393,38
30541,010070,38
30545,160820,38
30546,060210,38
30548,060350,38
30551,050163,38
30551,11001x,38
30552,060130,38
30554,040081,38
30556,010060,38
30557,03001x,38
30557,070085,38
30557,100393,38
30560,060130,38
30561,160760,38
30563,160850,38
30564,060040,38
30565,010230,38
30565,060102,38
30565,060130,38
30567,050161,38
30567,100393,38
30568,11022x,38
30573,060335,38
30573,160780,38
30576,070180,38
30579,050210,38
30585,020110,38
30590,070230,38
30593,060020,38
30595,110310,38
30597,110280,38
30600,060130,38
30600,160760,38
30601,010030,38
30606,010230,38
30606,070350,38
30612,060235,38
30612,160760,38
30615,060340,38
30616,050130,38
30621,110070,38
30624,060100,38
30628,050070,38
30628,060160,38
30628,120200,38
30628,160760,38
30631,010040,38
30633,060150,38
30636,050170,38
30640,010230,38
30640,160760,38
30641,010030,38
30641,160690,38
30643,010050,38
30643,060140,38
30645,060060,38
30647,060335,38
30647,110080,38
30650,060300,38
30651,060102,38
30652,040080,38
30652,06007x,38
30652,060210,38
30654,040080,38
30654,060102,38
30655,180040,38
30656,060160,38
30661,110080,38
30664,060350,38
30666,120060,38
30667,030400,38
30667,060190,38
30670,110310,38
30673,020160,38
30674,060150,38
30676,060100,38
30677,040080,38
30679,120070,38
30681,06007x,38
30685,120090,38
30689,060340,38
30691,040080,38
30692,040081,38
30696,160690,38
30698,160690,38
30699,040080,38
30703,030250,38
30706,060020,38
30706,110080,38
30708,060160,38
30709,12002x,38
30710,060150,38
30710,120060,38
30712,040040,38
30716,060340,38
30718,040081,38
30730,060102,38
30733,030400,38
30735,060190,38
30739,010040,38
30740,060190,38
30747,030250,38
30747,160850,38
30751,060160,38
30753,120070,38
30755,160690,38
30757,11012x,38
30757,110290,38
30760,020240,38
30760,060050,38
30762,060370,38
30762,070230,38
30763,060130,38
30769,180040,38
30770,060035,38
30770,060160,38
30772,060100,38
30773,11022x,38
30774,010069,38
30775,070010,38
30777,120170,38
30778,050130,38
30781,040081,38
30787,040081,38
30788,110290,38
30788,130090,38
30793,010060,38
30794,090010,38
30795,120010,38
30796,010010,38
30796,040120,38
30797,110200,38
30797,160835,38
30798,010069,38
30801,060130,38
30801,060140,38
30803,030400,38
30806,040081,38
30807,060100,38
30808,100250,38
30809,060102,38
30813,020220,38
30814,050180,38
30816,070350,38
30821,040081,38
30824,010010,38
30824,060050,38
30829,050030,38
30833,050030,38
30833,060140,38
30835,11001x,38
30835,160610,38
30836,07034x,38
30836,160760,38
30838,060190,38
30838,180040,38
30845,120010,38
30847,090010,38
30847,160800,38
30848,060160,38
30850,070370,38
30851,160850,38
30860,010060,38
30861,040200,38
30861,110080,38
30862,030400,38
30863,090010,38
30864,120260,38
30873,160620,38
30875,160690,38
30879,060335,38
30879,160100,38
30880,110060,38
30882,060340,38
30883,010070,38
30883,060030,38
30883,070341,38
30886,010160,38
30886,110310,38
30888,110070,38
30891,160100,38
30894,160100,38
30896,110310,38
30902,050080,38
30904,110280,38
30904,130090,38
30905,040040,38
30912,030400,38
30915,050060,38
30915,11001x,38
30917,060020,38
30917,160760,38
30920,060160,38
30928,040200,38
30928,110070,38
30933,050030,38
30933,060102,38
30934,100180,38
30939,030250,38
30946,160100,38
30948,060300,38
30949,060040,38
30949,060190,38
30955,050161,38
30956,010230,38
30958,060335,38
30958,110080,38
30959,040080,38
30960,060330,38
30961,120170,38
30964,050050,38
30965,060130,38
30967,120010,38
30971,060210,38
30973,010230,38
30976,080007,38
30982,050180,38
30982,160760,38
30984,070341,38
30986,060241,38
30986,060370,38
30986,160800,38
30989,06007x,38
30992,050163,38
30992,100393,38
30992,160800,38
30994,120060,38
30994,180040,38
30999,020180,38
31002,060020,38
31004,050170,38
31014,050170,38
31016,060300,38
31016,130060,38
31016,160700,38
31019,060130,38
31020,060150,38
31020,160760,38
31021,050130,38
31023,020230,38
31026,020210,38
31028,070350,38
31028,160690,38
31040,160760,38
31042,050030,38
31043,030250,38
31044,160720,38
31048,060102,38
31056,050210,38
31057,010070,38
31058,020110,38
31061,060040,38
31066,040080,38
31068,060150,38
31071,060140,38
31071,130030,38
31071,160800,38
31076,110200,38
31079,060040,38
31081,160100,38
31081,160800,38
31082,160100,38
31085,110080,38
31096,060040,38
31099,060020,38
31099,160800,38
31100,040081,38
31107,050030,38
31107,060335,38
31108,060130,38
31119,060102,38
31122,050070,38
31123,110060,38
31124,110070,38
31125,060335,38
31132,060340,38
31141,110070,38
31142,07040x,38
31155,160850,38
31156,110200,38
31157,160760,38
31159,160850,38
31167,040190,38
31169,060100,38
31180,130060,38
31190,040080,38
31192,050130,38
31193,010160,38
31193,030240,38
31193,060335,38
31194,11012x,38
31195,050060,38
31198,160620,38
31200,160850,38
31202,010230,38
31204,160760,38
31207,120060,38
31208,060150,38
31208,180040,38
31209,060160,38
31212,060150,38
31214,160780,38
31218,060035,38
31218,160100,38
31220,060035,38
31224,160760,38
31225,160850,38
31228,060010,38
31228,160760,38
31231,160780,38
31236,030240,38
31238,12002x,38
31239,050170,38
31242,160690,38
31243,010060,38
31247,060035,38
31247,110310,38
31263,060102,38
31266,060150,38
31268,040081,38
31274,040120,38
31277,160620,38
31280,060210,38
31280,160760,38
31287,11001x,38
31288,070343,38
31289,110080,38
31291,010050,38
31293,010040,38
31294,12002x,38
31301,14031x,38
31307,030400,38
31307,060050,38
31321,060160,38
31322,06007x,38
31326,160850,38
31327,110050,38
31328,060160,38
31331,030240,38
31332,160100,38
31333,050170,38
31336,160620,38
31338,010010,38
31338,050030,38
31338,071030,38
31339,040080,38
31341,060300,38
31342,060370,38
31342,080180,38
31344,010080,38
31345,040080,38
31346,060300,38
31358,110080,38
31359,050130,38
31360,070230,38
31361,110280,38
31368,050080,38
31368,060150,38
31374,060210,38
31380,050210,38
31381,03001x,38
31389,010060,38
31394,080007,38
31401,050130,38
31407,050210,38
31409,060370,38
31411,030440,38
31411,120070,38
31412,060330,38
31428,06007x,38
31442,060035,38
31443,060150,38
31443,060370,38
31443,070560,38
31444,060060,38
31446,110260,38
31449,040081,38
31449,120260,38
31454,060050,38
31456,010230,38
31459,050130,38
31460,040200,38
31462,07040x,38
31465,060150,38
31466,070341,38
31470,010080,38
31474,160780,38
31483,060210,38
31484,060340,38
31486,040081,38
31488,060335,38
31489,110310,38
31494,050130,38
31496,120170,38
31502,060300,38
31504,100100,38
31507,110070,38
31509,100393,38
31510,160620,38
31514,06007x,38
31516,050070,38
31518,060335,38
31518,110280,38
31518,160760,38
90007,160650,38
90013,060330,38
90014,010060,38
90019,040080,38
90019,050130,38
90019,110310,38
90036,060160,38
90053,060130,38
90059,060040,38
90068,060160,38
90070,160800,38
90080,040200,38
90085,160100,38
90089,020110,38
90089,040081,38
90091,120060,38
90092,040080,38
90101,060050,38
90103,010060,38
90103,050130,38
90107,060102,38
90117,060340,38
90120,090010,38
90121,040080,38
90132,040151,38
90138,040080,38
90140,071030,38
90149,110310,38
90156,010069,38
90156,040080,38
90162,060170,38
90167,010060,38
90187,060102,38
90190,060050,38
90192,030250,38
90203,160690,38
90213,090010,38
90215,050130,38
90217,040081,38
90220,110060,38
90223,060330,38
90227,03001x,38
90232,060035,38
90238,050130,38
90240,060160,38
26,160760,37
30,140010,37
36,160700,37
40,07040x,37
98,160760,37
104,060100,37
139,060335,37
140,040040,37
161,110310,37
163,160800,37
187,040081,37
226,050130,37
237,060100,37
241,040080,37
293,140010,37
305,060100,37
313,11012x,37
313,160800,37
314,060100,37
330,060100,37
352,060100,37
356,110310,37
395,161060,37
405,050130,37
410,050130,37
454,040081,37
462,160760,37
473,060100,37
523,010060,37
529,060100,37
554,040080,37
590,050130,37
590,160650,37
623,060210,37
627,160800,37
636,060035,37
674,110080,37
728,060030,37
731,060160,37
743,040081,37
768,060140,37
769,160620,37
793,060210,37
819,160690,37
909,110310,37
940,050130,37
946,040081,37
946,050130,37
965,160690,37
985,060100,37
990,160690,37
992,160690,37
1020,010070,37
1035,060102,37
1051,060050,37
1077,110310,37
1109,130090,37
1154,050130,37
1168,050130,37
1188,040081,37
1200,040080,37
1229,040080,37
1246,070470,37
1257,060100,37
1267,160690,37
1296,040080,37
1296,060060,37
1327,040080,37
1332,040080,37
1365,070470,37
1376,160800,37
1383,180040,37
1391,060100,37
1394,100393,37
1395,060130,37
1396,140010,37
1413,060340,37
1417,040080,37
1421,040040,37
1480,160760,37
1485,050130,37
1498,160690,37
1513,050130,37
1537,040080,37
1558,010230,37
1573,060180,37
1623,040081,37
1629,110310,37
1676,160760,37
1697,050130,37
1733,120090,37
1747,160760,37
1764,070350,37
1808,150120,37
1809,040080,37
1852,040080,37
1904,060330,37
1943,120170,37
1993,060100,37
2015,140010,37
2031,070350,37
2039,010020,37
2053,160700,37
2061,160740,37
2111,060100,37
2135,060160,37
2148,050130,37
2149,160690,37
2223,060130,37
2260,070343,37
2311,110060,37
2316,010040,37
2317,160690,37
2395,010070,37
2395,050050,37
2402,060100,37
2424,160760,37
2425,040080,37
2426,060100,37
2426,110310,37
2434,060100,37
2467,110280,37
2518,110310,37
2525,040081,37
2525,070230,37
2543,040080,37
2569,120160,37
2605,040081,37
2761,110310,37
2788,120165,37
2800,020150,37
2875,050130,37
2893,160700,37
2915,07040x,37
2921,020220,37
2950,120260,37
3021,120165,37
3063,120170,37
3065,160100,37
3077,140010,37
3090,120260,37
3117,060040,37
3134,010230,37
3212,160760,37
3234,030400,37
3248,010040,37
3362,160690,37
10001,010170,37
10002,120170,37
10003,070341,37
10004,070010,37
10006,020230,37
10006,060300,37
10007,020230,37
10007,100250,37
10007,160100,37
10008,050030,37
10010,050170,37
10011,120170,37
10012,060140,37
10013,100393,37
10013,160610,37
10013,160800,37
10014,060150,37
10015,030440,37
10015,060030,37
10016,080250,37
10017,020200,37
10018,050060,37
10018,060360,37
10019,030390,37
10019,060290,37
10019,11022x,37
10020,120260,37
10020,160740,37
10021,040200,37
10021,11022x,37
10021,160200,37
10022,050190,37
10022,080007,37
10023,010160,37
10023,130040,37
10024,070040,37
10024,100140,37
10025,030440,37
10025,040150,37
10025,100260,37
10027,110060,37
10028,020240,37
10028,070343,37
10030,050163,37
10030,060160,37
10031,010160,37
10031,040200,37
10032,080007,37
10033,010070,37
10034,060030,37
10034,160980,37
10035,030150,37
10035,070210,37
10035,11001x,37
10036,010040,37
10036,060100,37
10038,010230,37
10038,060330,37
10039,050030,37
10040,030150,37
10040,030240,37
10040,120180,37
10041,060030,37
10041,180040,37
10043,040010,37
10044,010040,37
10044,030150,37
10044,11013x,37
10045,120060,37
10047,060290,37
10047,11022x,37
10048,160620,37
10049,040080,37
10049,070341,37
10050,010170,37
10050,010230,37
10050,110310,37
10050,160620,37
10051,030150,37
10051,060300,37
10053,070470,37
10055,010170,37
10055,060090,37
10055,130070,37
10056,04026x,37
10057,070590,37
10057,14029x,37
10060,030150,37
10061,030240,37
10061,060330,37
10062,030440,37
10062,100100,37
10063,060030,37
10063,060241,37
10064,020280,37
10065,040010,37
10065,060185,37
10065,070341,37
10066,140010,37
10066,160610,37
10067,020230,37
10067,030150,37
10067,030390,37
10067,070030,37
10067,100250,37
10068,080006,37
10068,110260,37
10068,110310,37
10069,100180,37
10069,140260,37
10071,020290,37
10072,010170,37
10074,010070,37
10074,050210,37
10074,060150,37
10074,100180,37
10074,120230,37
10075,010130,37
10075,030425,37
10076,160610,37
10077,060030,37
10077,060370,37
10079,010060,37
10079,010070,37
10079,010080,37
10079,100120,37
10080,070010,37
10081,050060,37
10081,070030,37
20001,010060,37
20001,020220,37
20001,030240,37
20003,010010,37
20004,010080,37
20004,060370,37
20005,060350,37
20005,060370,37
20006,110060,37
20009,070341,37
20015,050161,37
20015,180040,37
20016,050161,37
20016,120260,37
20017,050170,37
20017,060102,37
20018,120120,37
20019,030150,37
20020,160760,37
20020,160870,37
20022,120070,37
20023,070520,37
20025,100020,37
20026,060100,37
20028,120070,37
20029,040180,37
20029,050080,37
20029,070343,37
20029,160800,37
20030,07040x,37
20030,130010,37
20031,050080,37
20031,11013x,37
20031,14044x,37
20032,180040,37
20034,010020,37
20034,010050,37
20034,060060,37
20034,060130,37
20034,11001x,37
20037,11013x,37
20038,030240,37
20038,100130,37
20038,120220,37
20040,090020,37
20040,160690,37
20041,050130,37
20042,070343,37
20047,120220,37
20048,010020,37
20048,060030,37
20049,050080,37
20049,060350,37
20050,010080,37
20050,03001x,37
20050,160980,37
20051,060330,37
20052,060090,37
20053,050200,37
20055,020200,37
20055,160690,37
20055,160700,37
20057,050200,37
20058,020230,37
20059,060190,37
20059,060370,37
20060,060050,37
20060,120100,37
20062,070350,37
20064,060102,37
20064,060360,37
20065,180040,37
20066,130040,37
20068,060102,37
20068,11012x,37
20068,160740,37
20071,010010,37
20071,060190,37
20072,070341,37
20076,030400,37
20076,120160,37
20077,110200,37
20077,160870,37
20079,010070,37
20080,050060,37
20081,010310,37
20081,030400,37
20081,040130,37
20081,040150,37
20081,120220,37
20082,160700,37
20083,130010,37
20083,180040,37
20085,060100,37
20086,010070,37
20086,160620,37
20088,020240,37
20088,120260,37
20088,160820,37
20092,010010,37
20092,010030,37
20092,040200,37
20092,050161,37
20094,060350,37
20095,060350,37
20096,010230,37
20096,06007x,37
20097,050161,37
20097,160700,37
20099,060040,37
20099,060300,37
20101,060150,37
20102,010080,37
20103,060160,37
20105,050080,37
20106,020160,37
20109,120060,37
20110,030240,37
20113,060300,37
20113,130030,37
20116,010170,37
20117,030150,37
20118,010230,37
20120,030150,37
20121,110060,37
20122,020240,37
20124,070341,37
20126,060350,37
20128,080006,37
20128,110060,37
20128,160800,37
20130,060350,37
20130,11012x,37
20131,060210,37
20134,160720,37
20134,180040,37
20135,030240,37
20136,060335,37
20138,030150,37
20138,160800,37
20139,160760,37
20141,040200,37
20141,120160,37
20143,030250,37
20143,040150,37
20145,060140,37
20147,050161,37
20150,130040,37
20151,010070,37
20151,160700,37
20152,130030,37
20153,050163,37
20153,070040,37
20153,110260,37
30005,110200,37
30012,050190,37
30013,040190,37
30013,160610,37
30014,100020,37
30015,060060,37
30019,050030,37
30020,060100,37
30030,110310,37
30035,060150,37
30036,070370,37
30037,060035,37
